max_cc cc_shift dlnA mstalta length start end center mode
 0.725572 -6.0  0.994325  0.023251   341   623  2330  1476 0
 0.876455 -9.0  0.709458  0.023251   364   623  2443  1533 0
 0.933773 -8.0  0.515900  0.023251   386   623  2552  1587 0
 0.831528 -4.0  0.624540  0.009504   849   623  4867  2745 0
 0.789413 -4.0  0.598022  0.009504   984   623  5541  3082 0
 0.831552 -4.0  0.626197  0.009504   871   623  4979  2801 0
 0.481197 -34.0  1.390763  0.023251   305   623  2148  1385 0
 0.439546 -3264.0  0.122572  0.009504  1154   623  6395  3509 0
 0.433612 -3264.0  0.143962  0.009504  1176   623  6504  3563 0
 0.886000 -6.0  0.781602  0.023251   516   623  3204  1913 0
 0.813183 -4.0  0.621449  0.009504   960   623  5425  3024 0
 0.825334 -4.0  0.627876  0.009504   907   623  5156  2889 0
 0.398813 -3264.0  0.167099  0.009504  1288   623  7065  3844 0
 0.834351 -4.0  0.623052  0.009504   828   623  4763  2693 0
 0.373498 -3264.0  0.160251  0.009504  1322   623  7233  3928 0
 0.277191 -4740.0  0.030739  0.009504  1375   623  7499  4061 0
 0.446569 -3264.0  0.121770  0.009504  1130   623  6271  3447 0
 0.414871 -3264.0  0.164391  0.009504  1239   623  6816  3719 0
 0.933779 -8.0  0.515894  0.023251   385   625  2552  1588 0
 0.839116 -5.0  0.632213  0.009504   776   625  4503  2564 0
 0.868477 -5.0  0.804218  0.009504   573   625  3489  2057 0
 0.508272 -7.0  0.304286  0.009504  1034   625  5794  3209 0
 0.445408  0.0  1.755430  0.023251   285   625  2051  1338 0
 0.886000 -6.0  0.781602  0.023251   516   625  3204  1914 0
 0.481325 -34.0  1.390586  0.023251   305   625  2148  1386 0
 0.373496 -3264.0  0.160251  0.009504  1322   625  7233  3929 0
 0.857111 -4.0  0.699220  0.009504   642   625  3837  2231 0
 0.461593 -3264.0  0.108708  0.009504  1091   625  6079  3352 0
 0.883011 -6.0  0.784526  0.013506   528   625  3267  1946 0
 0.831528 -4.0  0.624540  0.009504   848   625  4867  2746 0
 0.439544 -3264.0  0.122572  0.009504  1154   625  6395  3510 0
 0.433610 -3264.0  0.143962  0.009504  1176   625  6504  3564 0
 0.813183 -4.0  0.621449  0.009504   960   625  5425  3025 0
 0.725628 -6.0  0.994251  0.023251   341   625  2330  1477 0
 0.446566 -3264.0  0.121770  0.009504  1129   625  6271  3448 0
 0.831552 -4.0  0.626197  0.009504   871   625  4979  2802 0
 0.973806 -6.0  0.724788  0.023251   456   625  2905  1765 0
 0.426130 -3264.0  0.153745  0.009504  1196   625  6603  3614 0
 0.312743 -38.0  2.215150  0.023251   251   625  1882  1253 0
 0.857655 -5.0  0.690558  0.009504   683   625  4041  2333 0
 0.789414 -4.0  0.598022  0.009504   983   625  5541  3083 0
 0.659915 -5.0  1.272617  0.023251   319   625  2221  1423 0
 0.414868 -3264.0  0.164391  0.009504  1238   625  6816  3720 0
 0.876478 -9.0  0.709433  0.023251   364   625  2443  1534 0
 0.834351 -4.0  0.623052  0.009504   828   625  4763  2694 0
 0.876060 -6.0  0.797182  0.009504   550   625  3377  2001 0
 0.337909  0.0  2.215194  0.023251   263   625  1938  1281 0
 0.817802 -4.0  0.627268  0.009504   938   625  5313  2969 0
 0.920825 -6.0  0.754732  0.023251   485   625  3051  1838 0
 0.312563 -38.0  2.213758  0.023251   252   625  1884  1254 0
 0.839618 -5.0  0.630988  0.009504   747   625  4361  2493 0
 0.463558 -3264.0  0.107927  0.009504  1107   625  6160  3392 0
 0.825334 -4.0  0.627876  0.009504   906   625  5156  2890 0
 0.398811 -3264.0  0.167099  0.009504  1288   625  7065  3845 0
 0.277194 -4740.0  0.030739  0.009504  1375   625  7499  4062 0
 0.857655 -5.0  0.690558  0.009504   683   627  4041  2334 0
 0.373494 -3264.0  0.160251  0.009504  1321   627  7233  3930 0
 0.725663 -6.0  0.994207  0.023251   341   627  2330  1478 0
 0.973806 -6.0  0.724788  0.023251   456   627  2905  1766 0
 0.883011 -6.0  0.784526  0.013506   528   627  3267  1947 0
 0.789414 -4.0  0.598022  0.009504   983   627  5541  3084 0
 0.813183 -4.0  0.621449  0.009504   960   627  5425  3026 0
 0.398809 -3264.0  0.167099  0.009504  1288   627  7065  3846 0
 0.876492 -9.0  0.709418  0.023251   363   627  2443  1535 0
 0.831528 -4.0  0.624540  0.009504   848   627  4867  2747 0
 0.834351 -4.0  0.623052  0.009504   827   627  4763  2695 0
 0.831552 -4.0  0.626197  0.009504   870   627  4979  2803 0
 0.508272 -7.0  0.304286  0.009504  1033   627  5794  3210 0
 0.433608 -3264.0  0.143962  0.009504  1175   627  6504  3565 0
 0.857111 -4.0  0.699220  0.009504   642   627  3837  2232 0
 0.868477 -5.0  0.804218  0.009504   572   627  3489  2058 0
 0.312886 -38.0  2.214987  0.023251   251   627  1882  1254 0
 0.461591 -3264.0  0.108708  0.009504  1090   627  6079  3353 0
 0.886000 -6.0  0.781601  0.023251   515   627  3204  1915 0
 0.659967 -5.0  1.272547  0.023251   319   627  2221  1424 0
 0.825334 -4.0  0.627876  0.009504   906   627  5156  2891 0
 0.312704 -38.0  2.213595  0.023251   251   627  1884  1255 0
 0.481407 -34.0  1.390479  0.023251   304   627  2148  1387 0
 0.817802 -4.0  0.627268  0.009504   937   627  5313  2970 0
 0.876060 -6.0  0.797182  0.009504   550   627  3377  2002 0
 0.277196 -4740.0  0.030739  0.009504  1374   627  7499  4063 0
 0.439542 -3264.0  0.122572  0.009504  1154   627  6395  3511 0
 0.839618 -5.0  0.630988  0.009504   747   627  4361  2494 0
 0.920826 -6.0  0.754732  0.023251   485   627  3051  1839 0
 0.839116 -5.0  0.632213  0.009504   775   627  4503  2565 0
 0.463556 -3264.0  0.107927  0.009504  1107   627  6160  3393 0
 0.446564 -3264.0  0.121770  0.009504  1129   627  6271  3449 0
 0.337961  0.0  2.215049  0.023251   262   627  1938  1282 0
 0.426128 -3264.0  0.153745  0.009504  1195   627  6603  3615 0
 0.933783 -8.0  0.515890  0.023251   385   627  2552  1589 0
 0.445462  0.0  1.755311  0.023251   285   627  2051  1339 0
 0.414866 -3264.0  0.164391  0.009504  1238   627  6816  3721 0
 0.433606 -3264.0  0.143962  0.009504  1175   629  6504  3566 0
 0.831528 -4.0  0.624540  0.009504   848   629  4867  2748 0
 0.398807 -3264.0  0.167099  0.009504  1287   629  7065  3847 0
 0.337993  0.0  2.214981  0.023251   262   629  1938  1283 0
 0.876060 -6.0  0.797182  0.009504   550   629  3377  2003 0
 0.868477 -5.0  0.804218  0.009504   572   629  3489  2059 0
 0.883011 -6.0  0.784526  0.013506   528   629  3267  1948 0
 0.789414 -4.0  0.598022  0.009504   982   629  5541  3085 0
 0.857111 -4.0  0.699220  0.009504   642   629  3837  2233 0
 0.839618 -5.0  0.630988  0.009504   746   629  4361  2495 0
 0.813183 -4.0  0.621449  0.009504   959   629  5425  3027 0
 0.834351 -4.0  0.623052  0.009504   827   629  4763  2696 0
 0.439540 -3264.0  0.122572  0.009504  1153   629  6395  3512 0
 0.414865 -3264.0  0.164391  0.009504  1237   629  6816  3722 0
 0.312783 -38.0  2.213520  0.023251   251   629  1884  1256 0
 0.817802 -4.0  0.627268  0.009504   937   629  5313  2971 0
 0.886000 -6.0  0.781601  0.023251   515   629  3204  1916 0
 0.481451 -34.0  1.390429  0.023251   304   629  2148  1388 0
 0.831552 -4.0  0.626197  0.009504   870   629  4979  2804 0
 0.312965 -38.0  2.214911  0.023251   251   629  1882  1255 0
 0.446562 -3264.0  0.121770  0.009504  1128   629  6271  3450 0
 0.461589 -3264.0  0.108708  0.009504  1090   629  6079  3354 0
 0.920825 -6.0  0.754732  0.023251   484   629  3051  1840 0
 0.725681 -6.0  0.994187  0.023251   340   629  2330  1479 0
 0.876499 -9.0  0.709411  0.023251   363   629  2443  1536 0
 0.839116 -5.0  0.632213  0.009504   775   629  4503  2566 0
 0.659993 -5.0  1.272514  0.023251   318   629  2221  1425 0
 0.426126 -3264.0  0.153744  0.009504  1195   629  6603  3616 0
 0.857655 -5.0  0.690558  0.009504   682   629  4041  2335 0
 0.973806 -6.0  0.724788  0.023251   455   629  2905  1767 0
 0.933785 -8.0  0.515889  0.023251   385   629  2552  1590 0
 0.825334 -4.0  0.627876  0.009504   905   629  5156  2892 0
 0.445492  0.0  1.755255  0.023251   284   629  2051  1340 0
 0.277197 -4740.0  0.030739  0.009504  1374   629  7499  4064 0
 0.508272 -7.0  0.304286  0.009504  1033   629  5794  3211 0
 0.373492 -3264.0  0.160251  0.009504  1321   629  7233  3931 0
 0.463554 -3264.0  0.107927  0.009504  1106   629  6160  3394 0
 0.398806 -3264.0  0.167099  0.009504  1287   631  7065  3848 0
 0.876060 -6.0  0.797182  0.009504   549   631  3377  2004 0
 0.868477 -5.0  0.804218  0.009504   572   631  3489  2060 0
 0.817802 -4.0  0.627268  0.009504   936   631  5313  2972 0
 0.886000 -6.0  0.781601  0.023251   515   631  3204  1917 0
 0.834351 -4.0  0.623052  0.009504   826   631  4763  2697 0
 0.481467 -34.0  1.390416  0.023251   303   631  2148  1389 0
 0.433605 -3264.0  0.143962  0.009504  1175   631  6504  3567 0
 0.813183 -4.0  0.621449  0.009504   959   631  5425  3028 0
 0.831528 -4.0  0.624540  0.009504   847   631  4867  2749 0
 0.831552 -4.0  0.626197  0.009504   870   631  4979  2805 0
 0.857111 -4.0  0.699220  0.009504   641   631  3837  2234 0
 0.439539 -3264.0  0.122572  0.009504  1153   631  6395  3513 0
 0.839618 -5.0  0.630988  0.009504   746   631  4361  2496 0
 0.277198 -4740.0  0.030739  0.009504  1374   631  7499  4065 0
 0.660003 -5.0  1.272505  0.023251   318   631  2221  1426 0
 0.839116 -5.0  0.632213  0.009504   774   631  4503  2567 0
 0.920825 -6.0  0.754732  0.023251   484   631  3051  1841 0
 0.876502 -9.0  0.709409  0.023251   362   631  2443  1537 0
 0.461588 -3264.0  0.108708  0.009504  1090   631  6079  3355 0
 0.463553 -3264.0  0.107926  0.009504  1106   631  6160  3395 0
 0.312814 -38.0  2.213501  0.023251   251   631  1884  1257 0
 0.426125 -3264.0  0.153745  0.009504  1194   631  6603  3617 0
 0.825334 -4.0  0.627876  0.009504   905   631  5156  2893 0
 0.933785 -8.0  0.515888  0.023251   384   631  2552  1591 0
 0.445503  0.0  1.755241  0.023251   284   631  2051  1341 0
 0.508272 -7.0  0.304286  0.009504  1033   631  5794  3212 0
 0.414864 -3264.0  0.164391  0.009504  1237   631  6816  3723 0
 0.857655 -5.0  0.690558  0.009504   682   631  4041  2336 0
 0.446561 -3264.0  0.121770  0.009504  1128   631  6271  3451 0
 0.789414 -4.0  0.598022  0.009504   982   631  5541  3086 0
 0.373491 -3264.0  0.160251  0.009504  1320   631  7233  3932 0
 0.725687 -6.0  0.994181  0.023251   340   631  2330  1480 0
 0.338008  0.0  2.214964  0.023251   261   631  1938  1284 0
 0.973806 -6.0  0.724788  0.023251   455   631  2905  1768 0
 0.312996 -38.0  2.214892  0.023251   250   631  1882  1256 0
 0.883011 -6.0  0.784526  0.013506   527   631  3267  1949 0
 0.312815 -38.0  2.213502  0.023251   250   633  1884  1258 0
 0.789414 -4.0  0.598022  0.009504   982   633  5541  3087 0
 0.920825 -6.0  0.754732  0.023251   484   633  3051  1842 0
 0.857655 -5.0  0.690558  0.009504   682   633  4041  2337 0
 0.508272 -7.0  0.304286  0.009504  1032   633  5794  3213 0
 0.933785 -8.0  0.515888  0.023251   384   633  2552  1592 0
 0.817802 -4.0  0.627268  0.009504   936   633  5313  2973 0
 0.277198 -4740.0  0.030739  0.009504  1373   633  7499  4066 0
 0.825334 -4.0  0.627876  0.009504   905   633  5156  2894 0
 0.398806 -3264.0  0.167099  0.009504  1286   633  7065  3849 0
 0.439539 -3264.0  0.122572  0.009504  1152   633  6395  3514 0
 0.839116 -5.0  0.632213  0.009504   774   633  4503  2568 0
 0.839618 -5.0  0.630988  0.009504   746   633  4361  2497 0
 0.414864 -3264.0  0.164391  0.009504  1237   633  6816  3724 0
 0.461588 -3264.0  0.108708  0.009504  1089   633  6079  3356 0
 0.433605 -3264.0  0.143962  0.009504  1174   633  6504  3568 0
 0.338008  0.0  2.214966  0.023251   261   633  1938  1285 0
 0.886000 -6.0  0.781602  0.023251   514   633  3204  1918 0
 0.831528 -4.0  0.624540  0.009504   847   633  4867  2750 0
 0.445503  0.0  1.755241  0.023251   284   633  2051  1342 0
 0.463553 -3264.0  0.107926  0.009504  1105   633  6160  3396 0
 0.481467 -34.0  1.390415  0.023251   303   633  2148  1390 0
 0.876060 -6.0  0.797182  0.009504   549   633  3377  2005 0
 0.725687 -6.0  0.994181  0.023251   339   633  2330  1481 0
 0.876502 -9.0  0.709409  0.023251   362   633  2443  1538 0
 0.868477 -5.0  0.804218  0.009504   571   633  3489  2061 0
 0.857111 -4.0  0.699220  0.009504   641   633  3837  2235 0
 0.426125 -3264.0  0.153745  0.009504  1194   633  6603  3618 0
 0.834351 -4.0  0.623052  0.009504   826   633  4763  2698 0
 0.446561 -3264.0  0.121770  0.009504  1128   633  6271  3452 0
 0.373491 -3264.0  0.160251  0.009504  1320   633  7233  3933 0
 0.660003 -5.0  1.272505  0.023251   318   633  2221  1427 0
 0.312997 -38.0  2.214893  0.023251   250   633  1882  1257 0
 0.813183 -4.0  0.621449  0.009504   958   633  5425  3029 0
 0.831552 -4.0  0.626197  0.009504   869   633  4979  2806 0
 0.883011 -6.0  0.784526  0.013506   527   633  3267  1950 0
 0.973806 -6.0  0.724788  0.023251   454   633  2905  1769 0
 0.825334 -4.0  0.627876  0.009504   904   635  5156  2895 0
 0.883011 -6.0  0.784526  0.013506   526   635  3267  1951 0
 0.439540 -3264.0  0.122572  0.009504  1152   635  6395  3515 0
 0.398807 -3264.0  0.167099  0.009504  1286   635  7065  3850 0
 0.831552 -4.0  0.626197  0.009504   869   635  4979  2807 0
 0.373493 -3264.0  0.160251  0.009504  1320   635  7233  3934 0
 0.857111 -4.0  0.699220  0.009504   640   635  3837  2236 0
 0.445502  0.0  1.755224  0.023251   283   635  2051  1343 0
 0.839116 -5.0  0.632213  0.009504   774   635  4503  2569 0
 0.277197 -4740.0  0.030739  0.009504  1373   635  7499  4067 0
 0.463554 -3264.0  0.107927  0.009504  1105   635  6160  3397 0
 0.839618 -5.0  0.630988  0.009504   745   635  4361  2498 0
 0.973806 -6.0  0.724788  0.023251   454   635  2905  1770 0
 0.834351 -4.0  0.623052  0.009504   826   635  4763  2699 0
 0.660005 -5.0  1.272495  0.023251   317   635  2221  1428 0
 0.876503 -9.0  0.709407  0.023251   362   635  2443  1539 0
 0.433606 -3264.0  0.143962  0.009504  1174   635  6504  3569 0
 0.857655 -5.0  0.690558  0.009504   681   635  4041  2338 0
 0.886000 -6.0  0.781601  0.023251   514   635  3204  1919 0
 0.725689 -6.0  0.994174  0.023251   339   635  2330  1482 0
 0.789414 -4.0  0.598022  0.009504   981   635  5541  3088 0
 0.868477 -5.0  0.804218  0.009504   571   635  3489  2062 0
 0.813183 -4.0  0.621449  0.009504   958   635  5425  3030 0
 0.414865 -3264.0  0.164391  0.009504  1236   635  6816  3725 0
 0.933785 -8.0  0.515888  0.023251   383   635  2552  1593 0
 0.920826 -6.0  0.754732  0.023251   483   635  3051  1843 0
 0.817802 -4.0  0.627268  0.009504   936   635  5313  2974 0
 0.876060 -6.0  0.797182  0.009504   548   635  3377  2006 0
 0.831528 -4.0  0.624540  0.009504   846   635  4867  2751 0
 0.508272 -7.0  0.304286  0.009504  1032   635  5794  3214 0
 0.337999  0.0  2.214948  0.023251   261   635  1938  1286 0
 0.312988 -38.0  2.214874  0.023251   249   635  1882  1258 0
 0.461589 -3264.0  0.108708  0.009504  1089   635  6079  3357 0
 0.446563 -3264.0  0.121770  0.009504  1127   635  6271  3453 0
 0.481467 -34.0  1.390400  0.023251   303   635  2148  1391 0
 0.312806 -38.0  2.213482  0.023251   250   635  1884  1259 0
 0.426127 -3264.0  0.153745  0.009504  1194   635  6603  3619 0
 0.883011 -6.0  0.784526  0.013506   526   637  3267  1952 0
 0.660018 -5.0  1.272458  0.023251   317   637  2221  1429 0
 0.426129 -3264.0  0.153744  0.009504  1193   637  6603  3620 0
 0.813183 -4.0  0.621449  0.009504   958   637  5425  3031 0
 0.373495 -3264.0  0.160251  0.009504  1319   637  7233  3935 0
 0.920826 -6.0  0.754732  0.023251   483   637  3051  1844 0
 0.857655 -5.0  0.690558  0.009504   681   637  4041  2339 0
 0.312810 -38.0  2.213402  0.023251   249   637  1884  1260 0
 0.831552 -4.0  0.626197  0.009504   868   637  4979  2808 0
 0.508272 -7.0  0.304286  0.009504  1031   637  5794  3215 0
 0.446565 -3264.0  0.121770  0.009504  1127   637  6271  3454 0
 0.312991 -38.0  2.214792  0.023251   249   637  1882  1259 0
 0.933787 -8.0  0.515886  0.023251   383   637  2552  1594 0
 0.839116 -5.0  0.632213  0.009504   773   637  4503  2570 0
 0.876060 -6.0  0.797182  0.009504   548   637  3377  2007 0
 0.886000 -6.0  0.781601  0.023251   513   637  3204  1920 0
 0.868477 -5.0  0.804218  0.009504   570   637  3489  2063 0
 0.481483 -34.0  1.390344  0.023251   302   637  2148  1392 0
 0.337985  0.0  2.214876  0.023251   260   637  1938  1287 0
 0.277196 -4740.0  0.030739  0.009504  1372   637  7499  4068 0
 0.398810 -3264.0  0.167099  0.009504  1286   637  7065  3851 0
 0.834351 -4.0  0.623052  0.009504   825   637  4763  2700 0
 0.445510  0.0  1.755162  0.023251   283   637  2051  1344 0
 0.825334 -4.0  0.627876  0.009504   904   637  5156  2896 0
 0.414867 -3264.0  0.164391  0.009504  1236   637  6816  3726 0
 0.433609 -3264.0  0.143962  0.009504  1173   637  6504  3570 0
 0.725701 -6.0  0.994151  0.023251   339   637  2330  1483 0
 0.876508 -9.0  0.709399  0.023251   361   637  2443  1540 0
 0.831528 -4.0  0.624540  0.009504   846   637  4867  2752 0
 0.461592 -3264.0  0.108708  0.009504  1088   637  6079  3358 0
 0.817802 -4.0  0.627268  0.009504   935   637  5313  2975 0
 0.463557 -3264.0  0.107927  0.009504  1105   637  6160  3398 0
 0.857111 -4.0  0.699220  0.009504   640   637  3837  2237 0
 0.839618 -5.0  0.630988  0.009504   745   637  4361  2499 0
 0.439543 -3264.0  0.122572  0.009504  1152   637  6395  3516 0
 0.973807 -6.0  0.724788  0.023251   454   637  2905  1771 0
 0.789414 -4.0  0.598022  0.009504   981   637  5541  3089 0
 0.373499 -3264.0  0.160251  0.009504  1319   639  7233  3936 0
 0.857111 -4.0  0.699220  0.009504   640   639  3837  2238 0
 0.876060 -6.0  0.797182  0.009504   548   639  3377  2008 0
 0.868477 -5.0  0.804218  0.009504   570   639  3489  2064 0
 0.312844 -38.0  2.213221  0.023251   249   639  1884  1261 0
 0.277194 -4740.0  0.030739  0.009504  1372   639  7499  4069 0
 0.825334 -4.0  0.627876  0.009504   903   639  5156  2897 0
 0.817802 -4.0  0.627268  0.009504   935   639  5313  2976 0
 0.839618 -5.0  0.630988  0.009504   744   639  4361  2500 0
 0.789414 -4.0  0.598022  0.009504   980   639  5541  3090 0
 0.876522 -9.0  0.709381  0.023251   361   639  2443  1541 0
 0.508272 -7.0  0.304286  0.009504  1031   639  5794  3216 0
 0.313026 -38.0  2.214611  0.023251   249   639  1882  1260 0
 0.433613 -3264.0  0.143962  0.009504  1173   639  6504  3571 0
 0.725729 -6.0  0.994100  0.023251   338   639  2330  1484 0
 0.857655 -5.0  0.690558  0.009504   680   639  4041  2340 0
 0.439547 -3264.0  0.122572  0.009504  1151   639  6395  3517 0
 0.660055 -5.0  1.272377  0.023251   316   639  2221  1430 0
 0.813183 -4.0  0.621449  0.009504   957   639  5425  3032 0
 0.973807 -6.0  0.724788  0.023251   453   639  2905  1772 0
 0.481529 -34.0  1.390220  0.023251   302   639  2148  1393 0
 0.414871 -3264.0  0.164391  0.009504  1235   639  6816  3727 0
 0.933790 -8.0  0.515881  0.023251   383   639  2552  1595 0
 0.831528 -4.0  0.624540  0.009504   846   639  4867  2753 0
 0.426133 -3264.0  0.153744  0.009504  1193   639  6603  3621 0
 0.461596 -3264.0  0.108708  0.009504  1088   639  6079  3359 0
 0.920826 -6.0  0.754732  0.023251   482   639  3051  1845 0
 0.839116 -5.0  0.632212  0.009504   773   639  4503  2571 0
 0.337971  0.0  2.214715  0.023251   260   639  1938  1288 0
 0.398814 -3264.0  0.167099  0.009504  1285   639  7065  3852 0
 0.883011 -6.0  0.784526  0.013506   526   639  3267  1953 0
 0.445535  0.0  1.755026  0.023251   282   639  2051  1345 0
 0.463561 -3264.0  0.107926  0.009504  1104   639  6160  3399 0
 0.831552 -4.0  0.626197  0.009504   868   639  4979  2809 0
